time,name,value
25.46875,u3,4.584186
25.46875,i3,0.23090300000000002
25.625,u1,133.092048
25.625,i1,1.8472240000000002
25.625,u2,0
25.625,i2,0
25.625,u3,-4.282878
25.625,i3,1.6070848800000002
25.78125,u1,148.867674
25.78125,i1,1.8472240000000002
25.78125,u2,0
25.78125,i2,0
25.78125,u3,-18.035436
25.78125,i3,4.49337238
25.9375,u1,164.298948
25.9375,i1,-3.6944480000000004
25.9375,u2,0
25.9375,i2,0
25.9375,u3,-6.908562
25.9375,i3,2.1243076000000003
26.09375,u1,180.332838
26.09375,i1,-1.8472240000000002
26.09375,u2,0
26.09375,i2,0
26.09375,u3,5.7894179999999995
26.09375,i3,-0.6003478
26.25,u1,196.517382
26.25,i1,-1.8472240000000002
26.25,u2,0
26.25,i2,0
26.25,u3,2.173722
26.25,i3,0.17086822000000002
26.40625,u1,211.798002
26.40625,i1,-2.770836
26.40625,u2,0
26.40625,i2,0
26.40625,u3,2.04459
26.40625,i3,0.19857658
26.5625,u1,225.163164
26.5625,i1,-0.9236120000000001
26.5625,u2,0
26.5625,i2,0
26.5625,u3,1.7863259999999999
26.5625,i3,0.22166688
26.71875,u1,239.238552
26.71875,i1,-2.770836
26.71875,u2,0
26.71875,i2,0
26.71875,u3,2.173722
26.71875,i3,0.19395852000000002
26.875,u1,252.23784
26.875,i1,-2.30903
26.875,u2,0
26.875,i2,0
26.875,u3,2.25981
26.875,i3,0.22166688
27.03125,u1,263.945808
27.03125,i1,5.541672
27.03125,u2,0
27.03125,i2,0
27.03125,u3,0.38739599999999996
27.03125,i3,0.16625016
27.1875,u1,272.834394
27.1875,i1,3.6944480000000004
27.1875,u2,0
27.1875,i2,0
27.1875,u3,3.077646
27.1875,i3,0.26322942
27.34375,u1,279.097296
27.34375,i1,5.541672
27.34375,u2,0
27.34375,i2,0
27.34375,u3,-4.175268
27.34375,i3,0.20781270000000002
27.5,u1,287.835228
27.5,i1,4.156254000000001
27.5,u2,0
27.5,i2,0
27.5,u3,-15.17301
27.5,i3,-0.08312508
27.65625,u1,297.32643
27.65625,i1,1.8472240000000002
27.65625,u2,0
27.65625,i2,0
27.65625,u3,-1.528062
27.65625,i3,0.49875048
27.8125,u1,306.301104
27.8125,i1,2.30903
27.8125,u2,0
27.8125,i2,0
27.8125,u3,10.97622
27.8125,i3,-1.16836918
27.96875,u1,312.82227
27.96875,i1,4.156254000000001
27.96875,u2,0
27.96875,i2,0
27.96875,u3,13.45125
27.96875,i3,-2.43371762
28.125,u1,318.09515999999996
28.125,i1,-5.541672
28.125,u2,0
28.125,i2,0
28.125,u3,-0.32283
28.125,i3,0.7850702
28.28125,u1,325.369596
28.28125,i1,9.23612
28.28125,u2,0
28.28125,i2,0
28.28125,u3,0.258264
28.28125,i3,0.22166688
28.4375,u1,330.38422199999997
28.4375,i1,0.46180600000000005
28.4375,u2,0
28.4375,i2,0
28.4375,u3,-15.904758
28.4375,i3,1.9026407200000002
28.59375,u1,331.094448
28.59375,i1,-2.30903
28.59375,u2,0
28.59375,i2,0
28.59375,u3,-17.820216
28.59375,i3,3.0294473600000003
28.75,u1,333.784698
28.75,i1,3.2326420000000002
28.75,u2,0
28.75,i2,0
